Sample,Assay,Platform,ht,ht_bin,qPCR,qPCR_bin
WA_112221_GLAC_09,RNBT,ht,0,0,NA,NA
WA_112221_GLAC_09,SOCK,ht,0,0,NA,NA
WA_112221_GLAC_10,BRKT,ht,0,0,NA,NA
WA_112221_GLAC_10,BUL2,ht,4,1,NA,NA
WA_112221_GLAC_10,CCUT,ht,0,0,NA,NA
WA_112221_GLAC_10,CHIN,ht,0,0,NA,NA
WA_112221_GLAC_10,CHUM,ht,0,0,NA,NA
WA_112221_GLAC_10,COHO,ht,4,1,NA,NA
WA_112221_GLAC_10,PALA,ht,0,0,NA,NA
WA_112221_GLAC_10,PINK,ht,0,0,NA,NA
WA_112221_GLAC_10,RNBT,ht,3,1,NA,NA
WA_112221_GLAC_10,SOCK,ht,0,0,NA,NA
WA_112221_GLAC_11,BRKT,ht,0,0,NA,NA
WA_112221_GLAC_11,BUL2,ht,4,1,NA,NA
WA_112221_GLAC_11,CCUT,ht,0,0,NA,NA
WA_112221_GLAC_11,CHIN,ht,0,0,NA,NA
WA_112221_GLAC_11,CHUM,ht,0,0,NA,NA
WA_112221_GLAC_11,COHO,ht,4,1,NA,NA
WA_112221_GLAC_11,PALA,ht,0,0,NA,NA
WA_112221_GLAC_11,PINK,ht,4,1,NA,NA
WA_112221_GLAC_11,RNBT,ht,4,1,NA,NA
WA_112221_GLAC_11,SOCK,ht,0,0,NA,NA
WA_112221_NFNR_13,BRKT,ht,4,1,NA,NA
WA_112221_NFNR_13,BUL2,ht,4,1,NA,NA
WA_112221_NFNR_13,CCUT,ht,0,0,NA,NA
WA_112221_NFNR_13,CHIN,ht,0,0,NA,NA
WA_112221_NFNR_13,CHUM,ht,0,0,NA,NA
WA_112221_NFNR_13,COHO,ht,4,1,NA,NA
WA_112221_NFNR_13,PALA,ht,0,0,NA,NA
WA_112221_NFNR_13,PINK,ht,0,0,NA,NA
WA_112221_NFNR_13,RNBT,ht,4,1,NA,NA
WA_112221_NFNR_13,SOCK,ht,0,0,NA,NA
WA_022622_BERC_75,BRKT,ht,0,0,NA,NA
WA_022622_BERC_75,BUL2,ht,0,0,NA,NA
WA_022622_BERC_75,CCUT,ht,4,1,NA,NA
WA_022622_BERC_75,CHIN,ht,0,0,NA,NA
WA_022622_BERC_75,CHUM,ht,0,0,NA,NA
WA_022622_BERC_75,COHO,ht,4,1,NA,NA
WA_022622_BERC_75,PALA,ht,4,1,NA,NA
WA_022622_BERC_75,PINK,ht,0,0,NA,NA
WA_022622_BERC_75,RNBT,ht,4,1,NA,NA
WA_022622_BERC_75,SOCK,ht,0,0,NA,NA
WA_022622_NOOR_52,BRKT,ht,1,0,NA,NA
WA_022622_NOOR_52,BUL2,ht,4,1,NA,NA
WA_022622_NOOR_52,CCUT,ht,4,1,NA,NA
WA_022622_NOOR_52,CHIN,ht,4,1,NA,NA
WA_022622_NOOR_52,CHUM,ht,4,1,NA,NA
WA_022622_NOOR_52,COHO,ht,4,1,NA,NA
WA_022622_NOOR_52,PALA,ht,4,1,NA,NA
WA_022622_NOOR_52,PINK,ht,4,1,NA,NA
WA_022622_NOOR_52,RNBT,ht,4,1,NA,NA
WA_022622_NOOR_52,SOCK,ht,3,1,NA,NA
WA_022622_NOOR_53,BRKT,ht,0,0,NA,NA
WA_022622_NOOR_53,BUL2,ht,4,1,NA,NA
WA_022622_NOOR_53,CCUT,ht,4,1,NA,NA
WA_022622_NOOR_53,CHIN,ht,4,1,NA,NA
WA_022622_NOOR_53,CHUM,ht,4,1,NA,NA
WA_022622_NOOR_53,COHO,ht,4,1,NA,NA
WA_022622_NOOR_53,PALA,ht,4,1,NA,NA
WA_022622_NOOR_53,PINK,ht,4,1,NA,NA
WA_022622_NOOR_53,RNBT,ht,4,1,NA,NA
WA_022622_NOOR_53,SOCK,ht,0,0,NA,NA
WA_032022_CANC_32,BRKT,ht,0,0,NA,NA
WA_032022_CANC_32,BUL2,ht,0,0,NA,NA
WA_032022_CANC_32,CCUT,ht,4,1,NA,NA
WA_032022_CANC_32,CHIN,ht,0,0,NA,NA
WA_032022_CANC_32,CHUM,ht,0,0,NA,NA
WA_032022_CANC_32,COHO,ht,0,0,NA,NA
WA_032022_CANC_32,PALA,ht,0,0,NA,NA
WA_032022_CANC_32,PINK,ht,4,1,NA,NA
WA_032022_CANC_32,RNBT,ht,4,1,NA,NA
WA_032022_CANC_32,SOCK,ht,0,0,NA,NA
WA_032022_MFNR_34,BRKT,ht,0,0,NA,NA
WA_032022_MFNR_34,BUL2,ht,2,1,NA,NA
WA_032022_MFNR_34,CCUT,ht,4,1,NA,NA
WA_032022_MFNR_34,CHIN,ht,4,1,NA,NA
WA_032022_MFNR_34,CHUM,ht,4,1,NA,NA
WA_032022_MFNR_34,COHO,ht,4,1,NA,NA
WA_032022_MFNR_34,PALA,ht,0,0,NA,NA
WA_032022_MFNR_34,PINK,ht,4,1,NA,NA
WA_032022_MFNR_34,RNBT,ht,4,1,NA,NA
WA_032022_MFNR_34,SOCK,ht,0,0,NA,NA
WA_032022_MFNR_35,BRKT,ht,0,0,NA,NA
WA_032022_MFNR_35,BUL2,ht,3,1,NA,NA
WA_032022_MFNR_35,CCUT,ht,4,1,NA,NA
WA_032022_MFNR_35,CHIN,ht,4,1,NA,NA
WA_032022_MFNR_35,CHUM,ht,4,1,NA,NA
WA_032022_MFNR_35,COHO,ht,4,1,NA,NA
WA_032022_MFNR_35,PALA,ht,3,1,NA,NA
WA_032022_MFNR_35,PINK,ht,4,1,NA,NA
WA_032022_MFNR_35,RNBT,ht,4,1,NA,NA
WA_032022_MFNR_35,SOCK,ht,4,1,NA,NA
WA_032022_WILC_73,BRKT,ht,0,0,NA,NA
WA_032022_WILC_73,BUL2,ht,1,0,NA,NA
WA_032022_WILC_73,CCUT,ht,4,1,NA,NA
WA_032022_WILC_73,CHIN,ht,0,0,NA,NA
WA_032022_WILC_73,CHUM,ht,0,0,NA,NA
WA_032022_WILC_73,COHO,ht,4,1,NA,NA
WA_032022_WILC_73,PALA,ht,0,0,NA,NA
WA_032022_WILC_73,PINK,ht,0,0,NA,NA
WA_032022_WILC_73,RNBT,ht,4,1,NA,NA
WA_032022_WILC_73,SOCK,ht,0,0,NA,NA
WA_032622_MFNR_22,BRKT,ht,0,0,NA,NA
WA_032622_MFNR_22,BUL2,ht,4,1,NA,NA
WA_032622_MFNR_22,CCUT,ht,3,1,NA,NA
WA_032622_MFNR_22,CHIN,ht,0,0,NA,NA
WA_032622_MFNR_22,CHUM,ht,0,0,NA,NA
WA_032622_MFNR_22,COHO,ht,0,0,NA,NA
WA_032622_MFNR_22,PALA,ht,0,0,NA,NA
WA_032622_MFNR_22,PINK,ht,0,0,NA,NA
WA_032622_MFNR_22,RNBT,ht,4,1,NA,NA
WA_032622_MFNR_22,SOCK,ht,0,0,NA,NA
WA_032622_MFNR_25,BRKT,ht,0,0,NA,NA
WA_032622_MFNR_25,BUL2,ht,0,0,NA,NA
WA_032622_MFNR_25,CCUT,ht,4,1,NA,NA
WA_032622_MFNR_25,CHIN,ht,4,1,NA,NA
WA_032622_MFNR_25,CHUM,ht,4,1,NA,NA
WA_032622_MFNR_25,COHO,ht,4,1,NA,NA
WA_032622_MFNR_25,PALA,ht,0,0,NA,NA
WA_032622_MFNR_25,PINK,ht,4,1,NA,NA
WA_032622_MFNR_25,RNBT,ht,4,1,NA,NA
WA_032622_MFNR_25,SOCK,ht,0,0,NA,NA
WA_041022_PADC_86,BRKT,ht,0,0,NA,NA
WA_041022_PADC_86,BUL2,ht,0,0,NA,NA
WA_041022_PADC_86,CCUT,ht,4,1,NA,NA
WA_041022_PADC_86,CHIN,ht,4,1,NA,NA
WA_041022_PADC_86,CHUM,ht,4,1,NA,NA
WA_041022_PADC_86,COHO,ht,4,1,NA,NA
WA_041022_PADC_86,PALA,ht,0,0,NA,NA
WA_041022_PADC_86,PINK,ht,0,0,NA,NA
WA_041022_PADC_86,RNBT,ht,4,1,NA,NA
WA_041022_PADC_86,SOCK,ht,4,1,NA,NA
WA_041722_GLAC_23,BRKT,ht,0,0,NA,NA
WA_041722_GLAC_23,BUL2,ht,0,0,NA,NA
WA_041722_GLAC_23,CCUT,ht,0,0,NA,NA
WA_041722_GLAC_23,CHIN,ht,0,0,NA,NA
WA_041722_GLAC_23,CHUM,ht,0,0,NA,NA
WA_041722_GLAC_23,COHO,ht,0,0,NA,NA
WA_041722_GLAC_23,PALA,ht,0,0,NA,NA
WA_041722_GLAC_23,PINK,ht,0,0,NA,NA
WA_041722_GLAC_23,RNBT,ht,1,0,NA,NA
WA_041722_GLAC_23,SOCK,ht,0,0,NA,NA
WA_041722_GLAC_37,BRKT,ht,0,0,NA,NA
WA_041722_GLAC_37,BUL2,ht,4,1,NA,NA
WA_041722_GLAC_37,CCUT,ht,0,0,NA,NA
WA_041722_GLAC_37,CHIN,ht,2,1,NA,NA
WA_041722_GLAC_37,CHUM,ht,1,0,NA,NA
WA_041722_GLAC_37,COHO,ht,4,1,NA,NA
WA_041722_GLAC_37,PALA,ht,0,0,NA,NA
WA_041722_GLAC_37,PINK,ht,4,1,NA,NA
WA_041722_GLAC_37,RNBT,ht,4,1,NA,NA
WA_041722_GLAC_37,SOCK,ht,0,0,NA,NA
WA_041722_NFNR_40,BRKT,ht,4,1,NA,NA
WA_041722_NFNR_40,BUL2,ht,0,0,NA,NA
WA_041722_NFNR_40,CCUT,ht,0,0,NA,NA
WA_041722_NFNR_40,CHIN,ht,0,0,NA,NA
WA_041722_NFNR_40,CHUM,ht,0,0,NA,NA
WA_041722_NFNR_40,COHO,ht,0,0,NA,NA
WA_041722_NFNR_40,PALA,ht,0,0,NA,NA
WA_041722_NFNR_40,PINK,ht,0,0,NA,NA
WA_041722_NFNR_40,RNBT,ht,4,1,NA,NA
WA_041722_NFNR_40,SOCK,ht,0,0,NA,NA
WA_041722_NFNR_44,BRKT,ht,4,1,NA,NA
WA_041722_NFNR_44,BUL2,ht,4,1,NA,NA
WA_041722_NFNR_44,CCUT,ht,4,1,NA,NA
WA_041722_NFNR_44,CHIN,ht,1,0,NA,NA
WA_041722_NFNR_44,CHUM,ht,0,0,NA,NA
WA_041722_NFNR_44,COHO,ht,4,1,NA,NA
WA_041722_NFNR_44,PALA,ht,0,0,NA,NA
WA_041722_NFNR_44,PINK,ht,0,0,NA,NA
WA_041722_NFNR_44,RNBT,ht,4,1,NA,NA
WA_041722_NFNR_44,SOCK,ht,0,0,NA,NA
WA_041722_WELL_30,BRKT,ht,4,1,NA,NA
WA_041722_WELL_30,BUL2,ht,0,0,NA,NA
WA_041722_WELL_30,CCUT,ht,0,0,NA,NA
WA_041722_WELL_30,CHIN,ht,0,0,NA,NA
WA_041722_WELL_30,CHUM,ht,0,0,NA,NA
WA_041722_WELL_30,COHO,ht,0,0,NA,NA
WA_041722_WELL_30,PALA,ht,0,0,NA,NA
WA_041722_WELL_30,PINK,ht,0,0,NA,NA
WA_041722_WELL_30,RNBT,ht,0,0,NA,NA
WA_041722_WELL_30,SOCK,ht,0,0,NA,NA
WA_070222_ANDC_78,BRKT,ht,0,0,NA,NA
WA_070222_ANDC_78,BUL2,ht,0,0,NA,NA
WA_070222_ANDC_78,CCUT,ht,4,1,NA,NA
WA_070222_ANDC_78,CHIN,ht,0,0,NA,NA
WA_070222_ANDC_78,CHUM,ht,0,0,NA,NA
WA_070222_ANDC_78,COHO,ht,4,1,NA,NA
WA_070222_ANDC_78,PALA,ht,4,1,NA,NA
WA_070222_ANDC_78,PINK,ht,0,0,NA,NA
WA_070222_ANDC_78,RNBT,ht,4,1,NA,NA
WA_070222_ANDC_78,SOCK,ht,0,0,NA,NA
WA_070222_KENC_68,BRKT,ht,0,0,NA,NA
WA_070222_KENC_68,BUL2,ht,0,0,NA,NA
WA_070222_KENC_68,CCUT,ht,4,1,NA,NA
WA_070222_KENC_68,CHIN,ht,0,0,NA,NA
WA_070222_KENC_68,CHUM,ht,0,0,NA,NA
WA_070222_KENC_68,COHO,ht,4,1,NA,NA
WA_070222_KENC_68,PALA,ht,0,0,NA,NA
WA_070222_KENC_68,PINK,ht,0,0,NA,NA
WA_070222_KENC_68,RNBT,ht,4,1,NA,NA
WA_070222_KENC_68,SOCK,ht,0,0,NA,NA
WA_070222_KENC_69,BRKT,ht,0,0,NA,NA
WA_070222_KENC_69,BUL2,ht,0,0,NA,NA
WA_070222_KENC_69,CCUT,ht,4,1,NA,NA
WA_070222_KENC_69,CHIN,ht,0,0,NA,NA
WA_070222_KENC_69,CHUM,ht,0,0,NA,NA
WA_070222_KENC_69,COHO,ht,4,1,NA,NA
WA_070222_KENC_69,PALA,ht,0,0,NA,NA
WA_070222_KENC_69,PINK,ht,0,0,NA,NA
WA_070222_KENC_69,RNBT,ht,4,1,NA,NA
WA_070222_KENC_69,SOCK,ht,0,0,NA,NA
WA_070222_SAMR_82,BRKT,ht,0,0,NA,NA
WA_070222_SAMR_82,BUL2,ht,0,0,NA,NA
WA_070222_SAMR_82,CCUT,ht,4,1,NA,NA
WA_070222_SAMR_82,CHIN,ht,0,0,NA,NA
WA_070222_SAMR_82,CHUM,ht,0,0,NA,NA
WA_070222_SAMR_82,COHO,ht,4,1,NA,NA
WA_070222_SAMR_82,PALA,ht,0,0,NA,NA
WA_070222_SAMR_82,PINK,ht,0,0,NA,NA
WA_070222_SAMR_82,RNBT,ht,0,0,NA,NA
WA_070222_SAMR_82,SOCK,ht,0,0,NA,NA
WA_070222_UNMD_77,BRKT,ht,0,0,NA,NA
WA_070222_UNMD_77,BUL2,ht,0,0,NA,NA
WA_070222_UNMD_77,CCUT,ht,4,1,NA,NA
WA_070222_UNMD_77,CHIN,ht,0,0,NA,NA
WA_070222_UNMD_77,CHUM,ht,1,0,NA,NA
WA_070222_UNMD_77,COHO,ht,4,1,NA,NA
WA_070222_UNMD_77,PALA,ht,0,0,NA,NA
WA_070222_UNMD_77,PINK,ht,0,0,NA,NA
WA_070222_UNMD_77,RNBT,ht,4,1,NA,NA
WA_070222_UNMD_77,SOCK,ht,0,0,NA,NA
WA_072222_SFNR_56,BRKT,ht,0,0,NA,NA
WA_072222_SFNR_56,BUL2,ht,4,1,NA,NA
WA_072222_SFNR_56,CCUT,ht,4,1,NA,NA
WA_072222_SFNR_56,CHIN,ht,4,1,NA,NA
WA_072222_SFNR_56,CHUM,ht,0,0,NA,NA
WA_072222_SFNR_56,COHO,ht,4,1,NA,NA
WA_072222_SFNR_56,PALA,ht,4,1,NA,NA
WA_072222_SFNR_56,PINK,ht,0,0,NA,NA
WA_072222_SFNR_56,RNBT,ht,4,1,NA,NA
WA_072222_SFNR_56,SOCK,ht,4,1,NA,NA
WA_073022_CLEC_20,BRKT,ht,0,0,NA,NA
WA_073022_CLEC_20,BUL2,ht,0,0,NA,NA
WA_073022_CLEC_20,CCUT,ht,0,0,NA,NA
WA_073022_CLEC_20,CHIN,ht,0,0,NA,NA
WA_073022_CLEC_20,CHUM,ht,0,0,NA,NA
WA_073022_CLEC_20,COHO,ht,0,0,NA,NA
WA_073022_CLEC_20,PALA,ht,0,0,NA,NA
WA_073022_CLEC_20,PINK,ht,0,0,NA,NA
WA_073022_CLEC_20,RNBT,ht,0,0,NA,NA
WA_073022_CLEC_20,SOCK,ht,0,0,NA,NA
WA_073122_RANK_11,BRKT,ht,0,0,NA,NA
WA_073122_RANK_11,BUL2,ht,0,0,NA,NA
WA_073122_RANK_11,CCUT,ht,0,0,NA,NA
WA_073122_RANK_11,CHIN,ht,0,0,NA,NA
WA_073122_RANK_11,CHUM,ht,0,0,NA,NA
WA_073122_RANK_11,COHO,ht,0,0,NA,NA
WA_073122_RANK_11,PALA,ht,0,0,NA,NA
WA_073122_RANK_11,PINK,ht,0,0,NA,NA
WA_073122_RANK_11,RNBT,ht,4,1,NA,NA
WA_073122_RANK_11,SOCK,ht,0,0,NA,NA
WA_081222_SFNR_54,BRKT,ht,0,0,NA,NA
WA_081222_SFNR_54,BUL2,ht,0,0,NA,NA
WA_081222_SFNR_54,CCUT,ht,0,0,NA,NA
WA_081222_SFNR_54,CHIN,ht,0,0,NA,NA
WA_081222_SFNR_54,CHUM,ht,0,0,NA,NA
WA_081222_SFNR_54,COHO,ht,0,0,NA,NA
WA_081222_SFNR_54,PALA,ht,0,0,NA,NA
WA_081222_SFNR_54,PINK,ht,0,0,NA,NA
WA_081222_SFNR_54,RNBT,ht,4,1,NA,NA
WA_081222_SFNR_54,SOCK,ht,0,0,NA,NA
WA_081322_HELC_67,BRKT,ht,0,0,NA,NA
WA_081322_HELC_67,BUL2,ht,0,0,NA,NA
WA_081322_HELC_67,CCUT,ht,0,0,NA,NA
WA_081322_HELC_67,CHIN,ht,0,0,NA,NA
WA_081322_HELC_67,CHUM,ht,0,0,NA,NA
WA_081322_HELC_67,COHO,ht,0,0,NA,NA
WA_081322_HELC_67,PALA,ht,0,0,NA,NA
WA_081322_HELC_67,PINK,ht,0,0,NA,NA
WA_081322_HELC_67,RNBT,ht,0,0,NA,NA
WA_081322_HELC_67,SOCK,ht,0,0,NA,NA
WA_081322_TSFN_66,BRKT,ht,0,0,NA,NA
WA_081322_TSFN_66,BUL2,ht,0,0,NA,NA
WA_081322_TSFN_66,CCUT,ht,0,0,NA,NA
WA_081322_TSFN_66,CHIN,ht,0,0,NA,NA
WA_081322_TSFN_66,CHUM,ht,0,0,NA,NA
WA_081322_TSFN_66,COHO,ht,0,0,NA,NA
WA_081322_TSFN_66,PALA,ht,0,0,NA,NA
WA_081322_TSFN_66,PINK,ht,0,0,NA,NA
WA_081322_TSFN_66,RNBT,ht,4,1,NA,NA
WA_081322_TSFN_66,SOCK,ht,0,0,NA,NA
WA_081322_WANC_36,BRKT,ht,0,0,NA,NA
WA_081322_WANC_36,BUL2,ht,4,1,NA,NA
WA_081322_WANC_36,CCUT,ht,0,0,NA,NA
WA_081322_WANC_36,CHIN,ht,0,0,NA,NA
WA_081322_WANC_36,CHUM,ht,0,0,NA,NA
WA_081322_WANC_36,COHO,ht,0,0,NA,NA
WA_081322_WANC_36,PALA,ht,0,0,NA,NA
WA_081322_WANC_36,PINK,ht,0,0,NA,NA
WA_081322_WANC_36,RNBT,ht,4,1,NA,NA
WA_081322_WANC_36,SOCK,ht,0,0,NA,NA
WA_082022_HOWC_46,BRKT,ht,0,0,NA,NA
WA_082022_HOWC_46,BUL2,ht,0,0,NA,NA
WA_082022_HOWC_46,CCUT,ht,0,0,NA,NA
WA_082022_HOWC_46,CHIN,ht,0,0,NA,NA
WA_082022_HOWC_46,CHUM,ht,0,0,NA,NA
WA_082022_HOWC_46,COHO,ht,0,0,NA,NA
WA_082022_HOWC_46,PALA,ht,0,0,NA,NA
WA_082022_HOWC_46,PINK,ht,0,0,NA,NA
WA_082022_HOWC_46,RNBT,ht,4,1,NA,NA
WA_082022_HOWC_46,SOCK,ht,0,0,NA,NA
WA_082022_SFNR_01,BRKT,ht,0,0,NA,NA
WA_082022_SFNR_01,BUL2,ht,4,1,NA,NA
WA_082022_SFNR_01,CCUT,ht,0,0,NA,NA
WA_082022_SFNR_01,CHIN,ht,0,0,NA,NA
WA_082022_SFNR_01,CHUM,ht,0,0,NA,NA
WA_082022_SFNR_01,COHO,ht,0,0,NA,NA
WA_082022_SFNR_01,PALA,ht,0,0,NA,NA
WA_082022_SFNR_01,PINK,ht,0,0,NA,NA
WA_082022_SFNR_01,RNBT,ht,4,1,NA,NA
WA_082022_SFNR_01,SOCK,ht,0,0,NA,NA
WA_082022_SFNR_02,BRKT,ht,0,0,NA,NA
WA_082022_SFNR_02,BUL2,ht,4,1,NA,NA
WA_082022_SFNR_02,CCUT,ht,0,0,NA,NA
WA_082022_SFNR_02,CHIN,ht,0,0,NA,NA
WA_082022_SFNR_02,CHUM,ht,0,0,NA,NA
WA_082022_SFNR_02,COHO,ht,0,0,NA,NA
WA_082022_SFNR_02,PALA,ht,4,1,NA,NA
WA_082022_SFNR_02,PINK,ht,0,0,NA,NA
WA_082022_SFNR_02,RNBT,ht,4,1,NA,NA
WA_082022_SFNR_02,SOCK,ht,0,0,NA,NA
WA_082022_SFNR_03,BRKT,ht,0,0,0,0
WA_082022_SFNR_03,BUL2,ht,4,1,NA,NA
WA_082022_SFNR_03,CCUT,ht,0,0,NA,NA
WA_082022_SFNR_03,CHIN,ht,0,0,NA,NA
WA_082022_SFNR_03,CHUM,ht,0,0,NA,NA
WA_082022_SFNR_03,COHO,ht,0,0,NA,NA
WA_082022_SFNR_03,PALA,ht,0,0,NA,NA
WA_082022_SFNR_03,PINK,ht,0,0,NA,NA
WA_082022_SFNR_03,RNBT,ht,4,1,NA,NA
WA_082022_SFNR_03,SOCK,ht,0,0,NA,NA
WA_082022_SFNR_06,BRKT,ht,0,0,NA,NA
WA_082022_SFNR_06,BUL2,ht,2,1,NA,NA
WA_082022_SFNR_06,CCUT,ht,0,0,NA,NA
WA_082022_SFNR_06,CHIN,ht,0,0,NA,NA
WA_082022_SFNR_06,CHUM,ht,0,0,NA,NA
WA_082022_SFNR_06,COHO,ht,0,0,NA,NA
WA_082022_SFNR_06,PALA,ht,0,0,NA,NA
WA_082022_SFNR_06,PINK,ht,0,0,NA,NA
WA_082022_SFNR_06,RNBT,ht,4,1,NA,NA
WA_082022_SFNR_06,SOCK,ht,0,0,NA,NA
WA_082122_SFNR_05,BRKT,ht,0,0,NA,NA
WA_082122_SFNR_05,BUL2,ht,4,1,NA,NA
WA_082122_SFNR_05,CCUT,ht,0,0,NA,NA
WA_082122_SFNR_05,CHIN,ht,0,0,NA,NA
WA_082122_SFNR_05,CHUM,ht,0,0,NA,NA
WA_082122_SFNR_05,COHO,ht,0,0,NA,NA
WA_082122_SFNR_05,PALA,ht,0,0,NA,NA
WA_082122_SFNR_05,PINK,ht,0,0,NA,NA
WA_082122_SFNR_05,RNBT,ht,4,1,NA,NA
WA_082122_SFNR_05,SOCK,ht,0,0,NA,NA
WA_082122_SFNR_14,BRKT,ht,0,0,NA,NA
WA_082122_SFNR_14,BUL2,ht,4,1,NA,NA
WA_082122_SFNR_14,CCUT,ht,0,0,NA,NA
WA_082122_SFNR_14,CHIN,ht,0,0,NA,NA
WA_082122_SFNR_14,CHUM,ht,0,0,NA,NA
WA_082122_SFNR_14,COHO,ht,0,0,NA,NA
WA_082122_SFNR_14,PALA,ht,0,0,NA,NA
WA_082122_SFNR_14,PINK,ht,0,0,NA,NA
WA_082122_SFNR_14,RNBT,ht,4,1,NA,NA
WA_082122_SFNR_14,SOCK,ht,0,0,NA,NA
WA_091221_SFNR_55,BRKT,ht,0,0,NA,NA
WA_091221_SFNR_55,BUL2,ht,4,1,NA,NA
WA_091221_SFNR_55,CCUT,ht,4,1,NA,NA
WA_091221_SFNR_55,CHIN,ht,4,1,NA,NA
WA_091221_SFNR_55,CHUM,ht,0,0,NA,NA
WA_091221_SFNR_55,COHO,ht,4,1,NA,NA
WA_091221_SFNR_55,PALA,ht,4,1,NA,NA
WA_091221_SFNR_55,PINK,ht,4,1,NA,NA
WA_091221_SFNR_55,RNBT,ht,4,1,NA,NA
WA_091221_SFNR_55,SOCK,ht,4,1,NA,NA
WA_092422_MFNR_12,BRKT,ht,0,0,NA,NA
WA_092422_MFNR_12,BUL2,ht,0,0,NA,NA
WA_092422_MFNR_12,CCUT,ht,0,0,NA,NA
WA_092422_MFNR_12,CHIN,ht,0,0,NA,NA
WA_092422_MFNR_12,CHUM,ht,0,0,NA,NA
WA_092422_MFNR_12,COHO,ht,0,0,NA,NA
WA_092422_MFNR_12,PALA,ht,0,0,NA,NA
WA_092422_MFNR_12,PINK,ht,0,0,NA,NA
WA_092422_MFNR_12,RNBT,ht,4,1,NA,NA
WA_092422_MFNR_12,SOCK,ht,0,0,NA,NA
WA_100122_CANC_33,BRKT,ht,0,0,NA,NA
WA_100122_CANC_33,BUL2,ht,2,1,NA,NA
WA_100122_CANC_33,CCUT,ht,3,1,NA,NA
WA_100122_CANC_33,CHIN,ht,0,0,NA,NA
WA_100122_CANC_33,CHUM,ht,2,1,NA,NA
WA_100122_CANC_33,COHO,ht,0,0,NA,NA
WA_100122_CANC_33,PALA,ht,0,0,NA,NA
WA_100122_CANC_33,PINK,ht,0,0,NA,NA
WA_100122_CANC_33,RNBT,ht,4,1,NA,NA
WA_100122_CANC_33,SOCK,ht,0,0,NA,NA
WA_100122_MFNR_29,BRKT,ht,0,0,NA,NA
WA_100122_MFNR_29,BUL2,ht,4,1,NA,NA
WA_100122_MFNR_29,CCUT,ht,4,1,NA,NA
WA_100122_MFNR_29,CHIN,ht,4,1,NA,NA
WA_100122_MFNR_29,CHUM,ht,0,0,NA,NA
WA_100122_MFNR_29,COHO,ht,4,1,NA,NA
WA_100122_MFNR_29,PALA,ht,0,0,NA,NA
WA_100122_MFNR_29,PINK,ht,0,0,NA,NA
WA_100122_MFNR_29,RNBT,ht,4,1,NA,NA
WA_100122_MFNR_29,SOCK,ht,4,1,NA,NA
WA_100122_SKOC_61,BRKT,ht,0,0,NA,NA
WA_100122_SKOC_61,BUL2,ht,4,1,NA,NA
WA_100122_SKOC_61,CCUT,ht,4,1,NA,NA
WA_100122_SKOC_61,CHIN,ht,4,1,NA,NA
WA_100122_SKOC_61,CHUM,ht,0,0,NA,NA
WA_100122_SKOC_61,COHO,ht,4,1,NA,NA
WA_100122_SKOC_61,PALA,ht,0,0,NA,NA
WA_100122_SKOC_61,PINK,ht,0,0,NA,NA
WA_100122_SKOC_61,RNBT,ht,4,1,NA,NA
WA_100122_SKOC_61,SOCK,ht,0,0,NA,NA
WA_100222_GREC_63,BRKT,ht,0,0,NA,NA
WA_100222_GREC_63,BUL2,ht,0,0,NA,NA
WA_100222_GREC_63,CCUT,ht,0,0,NA,NA
WA_100222_GREC_63,CHIN,ht,1,0,NA,NA
WA_100222_GREC_63,CHUM,ht,1,0,NA,NA
WA_100222_GREC_63,COHO,ht,1,0,0,0
WA_100222_GREC_63,PALA,ht,0,0,NA,NA
WA_100222_GREC_63,PINK,ht,0,0,NA,NA
WA_100222_GREC_63,RNBT,ht,4,1,NA,NA
WA_100222_GREC_63,SOCK,ht,4,1,0,0
WA_100222_MFNR_07,BRKT,ht,0,0,NA,NA
WA_100222_MFNR_07,BUL2,ht,0,0,NA,NA
WA_100222_MFNR_07,CCUT,ht,0,0,NA,NA
WA_100222_MFNR_07,CHIN,ht,0,0,NA,NA
WA_100222_MFNR_07,CHUM,ht,0,0,NA,NA
WA_100222_MFNR_07,COHO,ht,0,0,NA,NA
WA_100222_MFNR_07,PALA,ht,0,0,NA,NA
WA_100222_MFNR_07,PINK,ht,0,0,NA,NA
WA_100222_MFNR_07,RNBT,ht,0,0,NA,NA
WA_100222_MFNR_07,SOCK,ht,0,0,NA,NA
WA_100222_MFNR_08,BRKT,ht,0,0,NA,NA
WA_100222_MFNR_08,BUL2,ht,0,0,NA,NA
WA_100222_MFNR_08,CCUT,ht,0,0,NA,NA
WA_100222_MFNR_08,CHIN,ht,0,0,NA,NA
WA_100222_MFNR_08,CHUM,ht,0,0,NA,NA
WA_100222_MFNR_08,COHO,ht,0,0,NA,NA
WA_100222_MFNR_08,PALA,ht,0,0,NA,NA
WA_100222_MFNR_08,PINK,ht,0,0,NA,NA
WA_100222_MFNR_08,RNBT,ht,1,0,NA,NA
WA_100222_MFNR_08,SOCK,ht,0,0,NA,NA
WA_100222_MFNR_60,BRKT,ht,0,0,NA,NA
WA_100222_MFNR_60,BUL2,ht,0,0,NA,NA
WA_100222_MFNR_60,CCUT,ht,0,0,NA,NA
WA_100222_MFNR_60,CHIN,ht,0,0,NA,NA
WA_100222_MFNR_60,CHUM,ht,0,0,NA,NA
WA_100222_MFNR_60,COHO,ht,0,0,NA,NA
WA_100222_MFNR_60,PALA,ht,0,0,NA,NA
